query_anchor,query_session,query_group,query_filename,rank,candidate,candidate_session,candidate_group,candidate_is_pool,candidate_same_group,candidate_score,candidate_filename
IMG_1cd9988f9d499955,3,03_10.0,0465_20140417_HBi_03_RAY_1186.JPG,"range(1, 11)","[""IMG_3fff93b7a18937ff"", ""IMG_4b86dee50375da53"", ""IMG_4106e536034ce468"", ""IMG_d9d5189844371896"", ""IMG_33cbcc15b479c201"", ""IMG_d5cd8fda05dc114c"", ""IMG_bec26851aca3f97d"", ""IMG_23eee2d344e472b9"", ""IMG_24134fc15ba96652"", ""IMG_959dea87d88a6be9""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_10.0"", ""03_5.0"", ""03_3.0"", ""03_3.0"", ""03_3.0"", ""03_5.0"", ""03_14.0"", ""03_9.0"", ""03_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, true, false, false, false, false, false, false, false, false]","[0.9223105907440186, 0.9146716594696045, 0.8598763942718506, 0.8443102240562439, 0.8268480896949768, 0.8263977766036987, 0.801876962184906, 0.7718290090560913, 0.7584176063537598, 0.7583352327346802]","['0466_20140417_HBi_03_RAY_1187.JPG', '0467_20140417_HBi_03_RAY_1188.JPG', '0917_20140417_HBi_03_RAY_1990.JPG', '0528_20140417_HBi_03_RAY_1272.JPG', '0491_20140417_HBi_03_RAY_1225.JPG', '0540_20140417_HBi_03_RAY_1305.JPG', '0471_20140417_HBi_03_RAY_1192.JPG', '0523_20140417_HBi_03_RAY_1264.JPG', '0488_20140417_HBi_03_RAY_1222.JPG', '0499_20140417_HBi_03_RAY_1237.JPG']"
IMG_3fff93b7a18937ff,3,03_10.0,0466_20140417_HBi_03_RAY_1187.JPG,"range(1, 11)","[""IMG_4b86dee50375da53"", ""IMG_1cd9988f9d499955"", ""IMG_d5cd8fda05dc114c"", ""IMG_4106e536034ce468"", ""IMG_959dea87d88a6be9"", ""IMG_6093a75e3e14d5df"", ""IMG_4ccf8f053eafa970"", ""IMG_23eee2d344e472b9"", ""IMG_33cbcc15b479c201"", ""IMG_2d5a71d4a5613a7a""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_10.0"", ""03_3.0"", ""03_5.0"", ""03_2.0"", ""03_2.0"", ""03_5.0"", ""03_14.0"", ""03_3.0"", ""03_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, true, false, false, false, false, false, false, false, false]","[0.9426778554916382, 0.9223105907440186, 0.8700666427612305, 0.8642152547836304, 0.8422669172286987, 0.8173248767852783, 0.8154818415641785, 0.8023033142089844, 0.7985637187957764, 0.7967573404312134]","['0467_20140417_HBi_03_RAY_1188.JPG', '0465_20140417_HBi_03_RAY_1186.JPG', '0540_20140417_HBi_03_RAY_1305.JPG', '0917_20140417_HBi_03_RAY_1990.JPG', '0499_20140417_HBi_03_RAY_1237.JPG', '0489_20140417_HBi_03_RAY_1223.JPG', '0494_20140417_HBi_03_RAY_1230.JPG', '0523_20140417_HBi_03_RAY_1264.JPG', '0491_20140417_HBi_03_RAY_1225.JPG', '0490_20140417_HBi_03_RAY_1224.JPG']"
IMG_4b86dee50375da53,3,03_10.0,0467_20140417_HBi_03_RAY_1188.JPG,"range(1, 11)","[""IMG_3fff93b7a18937ff"", ""IMG_1cd9988f9d499955"", ""IMG_4106e536034ce468"", ""IMG_959dea87d88a6be9"", ""IMG_4ccf8f053eafa970"", ""IMG_6093a75e3e14d5df"", ""IMG_23eee2d344e472b9"", ""IMG_33cbcc15b479c201"", ""IMG_2d5a71d4a5613a7a"", ""IMG_d5cd8fda05dc114c""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_10.0"", ""03_5.0"", ""03_2.0"", ""03_5.0"", ""03_2.0"", ""03_14.0"", ""03_3.0"", ""03_2.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, true, false, false, false, false, false, false, false, false]","[0.9426778554916382, 0.9146716594696045, 0.8933867812156677, 0.8679245710372925, 0.846347451210022, 0.8262633085250854, 0.8253241181373596, 0.8126388192176819, 0.8126239776611328, 0.8086229562759399]","['0466_20140417_HBi_03_RAY_1187.JPG', '0465_20140417_HBi_03_RAY_1186.JPG', '0917_20140417_HBi_03_RAY_1990.JPG', '0499_20140417_HBi_03_RAY_1237.JPG', '0494_20140417_HBi_03_RAY_1230.JPG', '0489_20140417_HBi_03_RAY_1223.JPG', '0523_20140417_HBi_03_RAY_1264.JPG', '0491_20140417_HBi_03_RAY_1225.JPG', '0490_20140417_HBi_03_RAY_1224.JPG', '0540_20140417_HBi_03_RAY_1305.JPG']"
IMG_e9581439a4d2c0fb,3,03_10.0,0509_20140417_HBi_03_RAY_1247.JPG,"range(1, 11)","[""IMG_c35286d04e6f978d"", ""IMG_90448cd333a0b216"", ""IMG_85a1df455dd25f66"", ""IMG_22c1d1571bf40f38"", ""IMG_59e35a6728f49f9b"", ""IMG_88989ec7c9b90745"", ""IMG_9e047d15e1fd2ddb"", ""IMG_8862ecab58a95486"", ""IMG_2ec9b729c3047f30"", ""IMG_5171549ee9022d18""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_3.0"", ""03_3.0"", ""03_3.0"", ""03_3.0"", ""03_18.0"", ""03_2.0"", ""03_3.0"", ""03_2.0"", ""03_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, false, false, false, false, false, false, false]","[0.8789377212524414, 0.828999400138855, 0.7996953725814819, 0.772347092628479, 0.765987753868103, 0.7659327983856201, 0.7642792463302612, 0.7369359731674194, 0.736886739730835, 0.73344486951828]","['0510_20140417_HBi_03_RAY_1248.JPG', '0281_20140417_HBi_03_RAY_0881.JPG', '0240_20140417_HBi_03_RAY_0815.JPG', '0280_20140417_HBi_03_RAY_0880.JPG', '0260_20140417_HBi_03_RAY_0852.JPG', '0683_20140417_HBi_03_RAY_1559.JPG', '0214_20140417_HBi_03_RAY_0763.JPG', '0657_20140417_HBi_03_RAY_1502.JPG', '0258_20140417_HBi_03_RAY_0850.JPG', '0222_20140417_HBi_03_RAY_0778.JPG']"
IMG_c35286d04e6f978d,3,03_10.0,0510_20140417_HBi_03_RAY_1248.JPG,"range(1, 11)","[""IMG_e9581439a4d2c0fb"", ""IMG_90448cd333a0b216"", ""IMG_9e047d15e1fd2ddb"", ""IMG_85a1df455dd25f66"", ""IMG_88989ec7c9b90745"", ""IMG_aade277476cfab5c"", ""IMG_2ec9b729c3047f30"", ""IMG_0e03c96e3860a20c"", ""IMG_22c1d1571bf40f38"", ""IMG_5f1db9c269b003a0""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_3.0"", ""03_2.0"", ""03_3.0"", ""03_18.0"", ""03_3.0"", ""03_2.0"", ""03_3.0"", ""03_3.0"", ""03_7.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, false, false, false, false, false, false, false]","[0.8789377212524414, 0.8741456270217896, 0.8422280550003052, 0.8417125940322876, 0.832953691482544, 0.8243588209152222, 0.8198255300521851, 0.8138567805290222, 0.8084746599197388, 0.8082542419433594]","['0509_20140417_HBi_03_RAY_1247.JPG', '0281_20140417_HBi_03_RAY_0881.JPG', '0214_20140417_HBi_03_RAY_0763.JPG', '0240_20140417_HBi_03_RAY_0815.JPG', '0683_20140417_HBi_03_RAY_1559.JPG', '0241_20140417_HBi_03_RAY_0816.JPG', '0258_20140417_HBi_03_RAY_0850.JPG', '0302_20140417_HBi_03_RAY_0904.JPG', '0280_20140417_HBi_03_RAY_0880.JPG', '0841_20140417_HBi_03_RAY_1878.JPG']"
IMG_8bed067689af3d65,3,03_10.0,0511_20140417_HBi_03_RAY_1249.JPG,"range(1, 11)","[""IMG_8b9236cb98f368af"", ""IMG_0e03c96e3860a20c"", ""IMG_8b18934c9a541949"", ""IMG_1aa8ecf722a1755f"", ""IMG_077018732a20157b"", ""IMG_3e828dc68c7d0898"", ""IMG_1b5b525951012d97"", ""IMG_4856b607af778a83"", ""IMG_831009435c1b2124"", ""IMG_35c3d34f6a3506e8""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_3.0"", ""03_5.0"", ""03_4.0"", ""03_5.0"", ""03_5.0"", ""03_6.0"", ""03_3.0"", ""03_3.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, false, false, false, false, false, false, false]","[0.8659549355506897, 0.86470627784729, 0.8638229370117188, 0.8633722066879272, 0.8598934412002563, 0.8596797585487366, 0.8590584993362427, 0.8545434474945068, 0.8542294502258301, 0.8520487546920776]","['0318_20140417_HBi_03_RAY_0928.JPG', '0302_20140417_HBi_03_RAY_0904.JPG', '0845_20140417_HBi_03_RAY_1889.JPG', '0290_20140417_HBi_03_RAY_0890.JPG', '0846_20140417_HBi_03_RAY_1890.JPG', '0236_20140417_HBi_03_RAY_0808.JPG', '0680_20140417_HBi_03_RAY_1555.JPG', '0315_20140417_HBi_03_RAY_0919.JPG', '0314_20140417_HBi_03_RAY_0918.JPG', '0316_20140417_HBi_03_RAY_0920.JPG']"
IMG_b00cc602f340f203,3,03_10.0,0527_20140417_HBi_03_RAY_1271.JPG,"range(1, 11)","[""IMG_a3430090c4ce7a3b"", ""IMG_4346881113cb7134"", ""IMG_f0e20029fd5e8703"", ""IMG_14e79d03c1704745"", ""IMG_302da20670764559"", ""IMG_41a15bee1ec02acd"", ""IMG_f2f062b428b6acde"", ""IMG_102c379d7d6b4a9c"", ""IMG_bc4453d9ee311912"", ""IMG_a9a6feb7d1d4e069""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_2.0"", ""03_5.0"", ""03_14.0"", ""03_19.0"", ""03_9.0"", ""03_11.0"", ""03_10.0"", ""03_3.0"", ""03_26.0"", ""03_7.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, true, false, false, false]","[0.8884132504463196, 0.8759562969207764, 0.8582785725593567, 0.7363077402114868, 0.7220726013183594, 0.7173516154289246, 0.7053648233413696, 0.6971162557601929, 0.6859482526779175, 0.6855553388595581]","['0498_20140417_HBi_03_RAY_1236.JPG', '0918_20140417_HBi_03_RAY_1991.JPG', '0522_20140417_HBi_03_RAY_1263.JPG', '0795_20140417_HBi_03_RAY_1808.JPG', '0463_20140417_HBi_03_RAY_1184.JPG', '0337_20140417_HBi_03_RAY_0965.JPG', '0702_20140417_HBi_03_RAY_1646.JPG', '0525_20140417_HBi_03_RAY_1266.JPG', '0147_20140417_HBi_03_RAY_2026.JPG', '0320_20140417_HBi_03_RAY_0930.JPG']"
IMG_fd391b80928842b0,3,03_10.0,0677_20140417_HBi_03_RAY_1552.JPG,"range(1, 11)","[""IMG_be100e1748f17ad1"", ""IMG_3be4c95c39822645"", ""IMG_1b5b525951012d97"", ""IMG_f6a06551b419c8d3"", ""IMG_09c470048aa5a620"", ""IMG_b741dc5a87e88d17"", ""IMG_93581bef499b37df"", ""IMG_3962a1dc6c4292b4"", ""IMG_fc68eb5adc45dcb9"", ""IMG_39f79aba2723784d""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_7.0"", ""03_6.0"", ""03_2.0"", ""03_6.0"", ""03_3.0"", ""03_2.0"", ""03_4.0"", ""03_10.0"", ""03_5.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, false, false, false, false, false, true, false]","[0.9495663046836853, 0.9280142784118652, 0.9136655330657959, 0.8986234664916992, 0.8986092805862427, 0.8959892988204956, 0.889695405960083, 0.8881995677947998, 0.8864445686340332, 0.8843470811843872]","['0678_20140417_HBi_03_RAY_1553.JPG', '0254_20140417_HBi_03_RAY_0836.JPG', '0680_20140417_HBi_03_RAY_1555.JPG', '0216_20140417_HBi_03_RAY_0765.JPG', '0300_20140417_HBi_03_RAY_0902.JPG', '0271_20140417_HBi_03_RAY_0866.JPG', '0251_20140417_HBi_03_RAY_0831.JPG', '0470_20140417_HBi_03_RAY_1191.JPG', '0703_20140417_HBi_03_RAY_1647.JPG', '0547_20140417_HBi_03_RAY_1314.JPG']"
IMG_be100e1748f17ad1,3,03_10.0,0678_20140417_HBi_03_RAY_1553.JPG,"range(1, 11)","[""IMG_3be4c95c39822645"", ""IMG_fd391b80928842b0"", ""IMG_fc68eb5adc45dcb9"", ""IMG_3962a1dc6c4292b4"", ""IMG_b741dc5a87e88d17"", ""IMG_09c470048aa5a620"", ""IMG_39f79aba2723784d"", ""IMG_84f7a1d69468357d"", ""IMG_d71fa1d9962a816c"", ""IMG_d29ed2e78c8f6d25""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_7.0"", ""03_10.0"", ""03_10.0"", ""03_4.0"", ""03_3.0"", ""03_6.0"", ""03_5.0"", ""03_16.0"", ""03_20.0"", ""03_5.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, true, true, false, false, false, false, false, false, false]","[0.969145655632019, 0.9495663046836853, 0.9268803596496582, 0.9164978265762329, 0.9140125513076782, 0.9123075604438782, 0.9099830389022827, 0.9066463708877563, 0.9059609174728394, 0.8968751430511475]","['0254_20140417_HBi_03_RAY_0836.JPG', '0677_20140417_HBi_03_RAY_1552.JPG', '0703_20140417_HBi_03_RAY_1647.JPG', '0470_20140417_HBi_03_RAY_1191.JPG', '0271_20140417_HBi_03_RAY_0866.JPG', '0300_20140417_HBi_03_RAY_0902.JPG', '0547_20140417_HBi_03_RAY_1314.JPG', '0910_20140417_HBi_03_RAY_1983.JPG', '0912_20140417_HBi_03_RAY_1985.JPG', '0675_20140417_HBi_03_RAY_1549.JPG']"
IMG_f2f062b428b6acde,3,03_10.0,0702_20140417_HBi_03_RAY_1646.JPG,"range(1, 11)","[""IMG_899eab175cf11e80"", ""IMG_bd146b01a5ab5e14"", ""IMG_339d3c59aa65dfd3"", ""IMG_93581bef499b37df"", ""IMG_56c52fd2b2f396b8"", ""IMG_39f79aba2723784d"", ""IMG_5ac5d19ee41e1d13"", ""IMG_fc68eb5adc45dcb9"", ""IMG_302da20670764559"", ""IMG_a9a6feb7d1d4e069""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_2.0"", ""03_3.0"", ""03_7.0"", ""03_2.0"", ""03_20.0"", ""03_5.0"", ""03_10.0"", ""03_10.0"", ""03_9.0"", ""03_7.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, true, true, false, false]","[0.8040651082992554, 0.7909340262413025, 0.7859314680099487, 0.784417986869812, 0.7781726121902466, 0.7763594388961792, 0.7760651111602783, 0.7722729444503784, 0.770433783531189, 0.7702731490135193]","['0250_20140417_HBi_03_RAY_0830.JPG', '0524_20140417_HBi_03_RAY_1265.JPG', '0321_20140417_HBi_03_RAY_0931.JPG', '0251_20140417_HBi_03_RAY_0831.JPG', '0913_20140417_HBi_03_RAY_1986.JPG', '0547_20140417_HBi_03_RAY_1314.JPG', '0297_20140417_HBi_03_RAY_0899.JPG', '0703_20140417_HBi_03_RAY_1647.JPG', '0463_20140417_HBi_03_RAY_1184.JPG', '0320_20140417_HBi_03_RAY_0930.JPG']"
IMG_fc68eb5adc45dcb9,3,03_10.0,0703_20140417_HBi_03_RAY_1647.JPG,"range(1, 11)","[""IMG_250269a43b645325"", ""IMG_3be4c95c39822645"", ""IMG_be100e1748f17ad1"", ""IMG_39f79aba2723784d"", ""IMG_3962a1dc6c4292b4"", ""IMG_84f7a1d69468357d"", ""IMG_ba4f15b50f74beff"", ""IMG_b6342a46f1941cbd"", ""IMG_d71fa1d9962a816c"", ""IMG_1d5206db18203ba7""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_11.0"", ""03_7.0"", ""03_10.0"", ""03_5.0"", ""03_4.0"", ""03_16.0"", ""03_16.0"", ""03_11.0"", ""03_20.0"", ""03_19.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, true, false, false, false, false, false, false, false]","[0.9374322891235352, 0.9361052513122559, 0.9268803596496582, 0.9232593774795532, 0.9209120273590088, 0.9204410314559937, 0.9109174013137817, 0.9065840244293213, 0.906022846698761, 0.9026364088058472]","['0916_20140417_HBi_03_RAY_1989.JPG', '0254_20140417_HBi_03_RAY_0836.JPG', '0678_20140417_HBi_03_RAY_1553.JPG', '0547_20140417_HBi_03_RAY_1314.JPG', '0470_20140417_HBi_03_RAY_1191.JPG', '0910_20140417_HBi_03_RAY_1983.JPG', '0911_20140417_HBi_03_RAY_1984.JPG', '0914_20140417_HBi_03_RAY_1987.JPG', '0912_20140417_HBi_03_RAY_1985.JPG', '0160_20140417_HBi_03_RAY_2085.JPG']"
IMG_41a15bee1ec02acd,3,03_11.0,0337_20140417_HBi_03_RAY_0965.JPG,"range(1, 11)","[""IMG_a3430090c4ce7a3b"", ""IMG_f2f062b428b6acde"", ""IMG_b00cc602f340f203"", ""IMG_a9a6feb7d1d4e069"", ""IMG_caa2f160f554a749"", ""IMG_bc4453d9ee311912"", ""IMG_c6d0865e3cdbacc3"", ""IMG_3ba45ee470395152"", ""IMG_34d871e8dadbe89a"", ""IMG_339d3c59aa65dfd3""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_2.0"", ""03_10.0"", ""03_10.0"", ""03_7.0"", ""03_22.0"", ""03_26.0"", ""03_6.0"", ""03_27.0"", ""03_28.0"", ""03_7.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false]","[0.7750892639160156, 0.7250129580497742, 0.7173516154289246, 0.6850653886795044, 0.6828950643539429, 0.6763453483581543, 0.6752661466598511, 0.6708398461341858, 0.6616905927658081, 0.6576370000839233]","['0498_20140417_HBi_03_RAY_1236.JPG', '0702_20140417_HBi_03_RAY_1646.JPG', '0527_20140417_HBi_03_RAY_1271.JPG', '0320_20140417_HBi_03_RAY_0930.JPG', '0164_20140417_HBi_03_RAY_0665.JPG', '0147_20140417_HBi_03_RAY_2026.JPG', '0227_20140417_HBi_03_RAY_0787.JPG', '0149_20140417_HBi_03_RAY_2028.JPG', '0162_20140417_HBi_03_RAY_2090.JPG', '0321_20140417_HBi_03_RAY_0931.JPG']"
IMG_c3eab7f40d20dd73,3,03_11.0,0338_20140417_HBi_03_RAY_0966.JPG,"range(1, 11)","[""IMG_9935b9839e10b78b"", ""IMG_6093a75e3e14d5df"", ""IMG_1d5206db18203ba7"", ""IMG_bd146b01a5ab5e14"", ""IMG_b825df862b6e289f"", ""IMG_2d5a71d4a5613a7a"", ""IMG_93581bef499b37df"", ""IMG_fe7f2235d9b43df5"", ""IMG_899eab175cf11e80"", ""IMG_3a486e292583f5fd""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_2.0"", ""03_2.0"", ""03_19.0"", ""03_3.0"", ""03_9.0"", ""03_2.0"", ""03_2.0"", ""03_11.0"", ""03_2.0"", ""03_8.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, true, false, false]","[0.8875184655189514, 0.8780272603034973, 0.8777364492416382, 0.8700989484786987, 0.8690794110298157, 0.8655338883399963, 0.860893189907074, 0.8572919368743896, 0.8560954332351685, 0.8441088199615479]","['0497_20140417_HBi_03_RAY_1235.JPG', '0489_20140417_HBi_03_RAY_1223.JPG', '0160_20140417_HBi_03_RAY_2085.JPG', '0524_20140417_HBi_03_RAY_1265.JPG', '0464_20140417_HBi_03_RAY_1185.JPG', '0490_20140417_HBi_03_RAY_1224.JPG', '0251_20140417_HBi_03_RAY_0831.JPG', '0915_20140417_HBi_03_RAY_1988.JPG', '0250_20140417_HBi_03_RAY_0830.JPG', '0252_20140417_HBi_03_RAY_0832.JPG']"
IMG_eaf2a14e7dfe9158,3,03_11.0,0339_20140417_HBi_03_RAY_0967.JPG,"range(1, 11)","[""IMG_3fff93b7a18937ff"", ""IMG_5130cbc7ffaae275"", ""IMG_d5cd8fda05dc114c"", ""IMG_bec26851aca3f97d"", ""IMG_1cd9988f9d499955"", ""IMG_8c428ce6615f99f9"", ""IMG_c3eab7f40d20dd73"", ""IMG_d9d5189844371896"", ""IMG_154da4f02db54fae"", ""IMG_114077120d0a2d98""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_5.0"", ""03_3.0"", ""03_5.0"", ""03_10.0"", ""03_4.0"", ""03_11.0"", ""03_3.0"", ""03_10.0"", ""03_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, true, false, false, false]","[0.7724867463111877, 0.759874165058136, 0.7595539093017578, 0.7573574185371399, 0.7571607232093811, 0.7454408407211304, 0.7447847723960876, 0.744770348072052, 0.7422758936882019, 0.7341057062149048]","['0466_20140417_HBi_03_RAY_1187.JPG', '0546_20140417_HBi_03_RAY_1313.JPG', '0540_20140417_HBi_03_RAY_1305.JPG', '0471_20140417_HBi_03_RAY_1192.JPG', '0465_20140417_HBi_03_RAY_1186.JPG', '0468_20140417_HBi_03_RAY_1189.JPG', '0338_20140417_HBi_03_RAY_0966.JPG', '0528_20140417_HBi_03_RAY_1272.JPG', '0414_20140417_HBi_03_RAY_1087.JPG', '0201_20140417_HBi_03_RAY_0728.JPG']"
IMG_caa030f10c6db656,3,03_11.0,0681_20140417_HBi_03_RAY_1556.JPG,"range(1, 11)","[""IMG_1b5b525951012d97"", ""IMG_8b18934c9a541949"", ""IMG_5f1db9c269b003a0"", ""IMG_8bed067689af3d65"", ""IMG_0e03c96e3860a20c"", ""IMG_a9a6feb7d1d4e069"", ""IMG_08faeb63ca8035ce"", ""IMG_2b7e1f460614d568"", ""IMG_b47a7d1dba914893"", ""IMG_90abd8938b874a0c""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_6.0"", ""03_5.0"", ""03_7.0"", ""03_10.0"", ""03_3.0"", ""03_7.0"", ""03_7.0"", ""03_3.0"", ""03_3.0"", ""03_7.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false]","[0.8073523044586182, 0.798875629901886, 0.7830462455749512, 0.777880072593689, 0.7678449153900146, 0.7635168433189392, 0.7540645003318787, 0.7521595358848572, 0.7516165375709534, 0.7512837648391724]","['0680_20140417_HBi_03_RAY_1555.JPG', '0845_20140417_HBi_03_RAY_1889.JPG', '0841_20140417_HBi_03_RAY_1878.JPG', '0511_20140417_HBi_03_RAY_1249.JPG', '0302_20140417_HBi_03_RAY_0904.JPG', '0320_20140417_HBi_03_RAY_0930.JPG', '0253_20140417_HBi_03_RAY_0835.JPG', '0301_20140417_HBi_03_RAY_0903.JPG', '0313_20140417_HBi_03_RAY_0917.JPG', '0245_20140417_HBi_03_RAY_0825.JPG']"
IMG_ba43326507a4120a,3,03_11.0,0796_20140417_HBi_03_RAY_1809.JPG,"range(1, 11)","[""IMG_65f909fa289786fa"", ""IMG_3a486e292583f5fd"", ""IMG_fe7f2235d9b43df5"", ""IMG_03955f459165fb69"", ""IMG_335800c884833eed"", ""IMG_a2990977479dc3b5"", ""IMG_03d24306c61e22a9"", ""IMG_1d5206db18203ba7"", ""IMG_35c3d34f6a3506e8"", ""IMG_4856b607af778a83""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_8.0"", ""03_11.0"", ""03_4.0"", ""03_10.0"", ""03_4.0"", ""03_6.0"", ""03_19.0"", ""03_3.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, true, false, false, false, false, false, false, false]","[0.9048080444335938, 0.88271164894104, 0.8789222240447998, 0.8753923177719116, 0.8723398447036743, 0.867185115814209, 0.8659958243370056, 0.8556110262870789, 0.8528273701667786, 0.8479024171829224]","['0435_20140417_HBi_03_RAY_1121.JPG', '0252_20140417_HBi_03_RAY_0832.JPG', '0915_20140417_HBi_03_RAY_1988.JPG', '0288_20140417_HBi_03_RAY_0888.JPG', '0415_20140417_HBi_03_RAY_1088.JPG', '0289_20140417_HBi_03_RAY_0889.JPG', '0234_20140417_HBi_03_RAY_0802.JPG', '0160_20140417_HBi_03_RAY_2085.JPG', '0316_20140417_HBi_03_RAY_0920.JPG', '0315_20140417_HBi_03_RAY_0919.JPG']"
IMG_b6342a46f1941cbd,3,03_11.0,0914_20140417_HBi_03_RAY_1987.JPG,"range(1, 11)","[""IMG_250269a43b645325"", ""IMG_fe7f2235d9b43df5"", ""IMG_d71fa1d9962a816c"", ""IMG_fc68eb5adc45dcb9"", ""IMG_56c52fd2b2f396b8"", ""IMG_3962a1dc6c4292b4"", ""IMG_3be4c95c39822645"", ""IMG_84f7a1d69468357d"", ""IMG_5ac5d19ee41e1d13"", ""IMG_b741dc5a87e88d17""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_11.0"", ""03_11.0"", ""03_20.0"", ""03_10.0"", ""03_20.0"", ""03_4.0"", ""03_7.0"", ""03_16.0"", ""03_10.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, true, false, false, false, false, false, false, false, false]","[0.9246076345443726, 0.9219932556152344, 0.9105556607246399, 0.9065840244293213, 0.9016892910003662, 0.9004361629486084, 0.8895629644393921, 0.8868206739425659, 0.8840203285217285, 0.8838673830032349]","['0916_20140417_HBi_03_RAY_1989.JPG', '0915_20140417_HBi_03_RAY_1988.JPG', '0912_20140417_HBi_03_RAY_1985.JPG', '0703_20140417_HBi_03_RAY_1647.JPG', '0913_20140417_HBi_03_RAY_1986.JPG', '0470_20140417_HBi_03_RAY_1191.JPG', '0254_20140417_HBi_03_RAY_0836.JPG', '0910_20140417_HBi_03_RAY_1983.JPG', '0297_20140417_HBi_03_RAY_0899.JPG', '0271_20140417_HBi_03_RAY_0866.JPG']"
