query_anchor,query_session,query_group,rank,candidate,candidate_session,candidate_group,candidate_is_pool,candidate_same_group,score,review,reviewer,note
IMG_bec26851aca3f97d,3,03_5.0,5,IMG_154da4f02db54fae,3,03_10.0,False,False,0.802209734916687,,,
IMG_bec26851aca3f97d,3,03_5.0,6,IMG_1cd9988f9d499955,3,03_10.0,False,False,0.801876962184906,,,
IMG_bec26851aca3f97d,3,03_5.0,7,IMG_7221598f1ce69371,3,03_10.0,False,False,0.7972426414489746,,,
IMG_bec26851aca3f97d,3,03_5.0,8,IMG_1636755f70f7c2a6,3,03_9.0,False,False,0.791031539440155,,,
IMG_bec26851aca3f97d,3,03_5.0,9,IMG_d9d5189844371896,3,03_3.0,False,False,0.7885155081748962,,,
IMG_bec26851aca3f97d,3,03_5.0,10,IMG_e6c01595ce3ac10f,3,03_2.0,False,False,0.7805553674697876,,,
IMG_4ccf8f053eafa970,3,03_5.0,1,IMG_959dea87d88a6be9,3,03_2.0,False,False,0.9362300634384155,,,
IMG_4ccf8f053eafa970,3,03_5.0,2,IMG_2d5a71d4a5613a7a,3,03_2.0,False,False,0.907662034034729,,,
IMG_4ccf8f053eafa970,3,03_5.0,3,IMG_6093a75e3e14d5df,3,03_2.0,False,False,0.9017297029495239,,,
IMG_4ccf8f053eafa970,3,03_5.0,4,IMG_b825df862b6e289f,3,03_9.0,False,False,0.8837395906448364,,,
IMG_4ccf8f053eafa970,3,03_5.0,5,IMG_9935b9839e10b78b,3,03_2.0,False,False,0.8693968057632446,,,
IMG_4ccf8f053eafa970,3,03_5.0,6,IMG_335800c884833eed,3,03_10.0,False,False,0.854690670967102,,,
IMG_4ccf8f053eafa970,3,03_5.0,7,IMG_4106e536034ce468,3,03_5.0,False,True,0.8507075309753418,,,
IMG_4ccf8f053eafa970,3,03_5.0,8,IMG_4b86dee50375da53,3,03_10.0,False,False,0.846347451210022,,,
IMG_4ccf8f053eafa970,3,03_5.0,9,IMG_53fa9fc0de5e468b,3,03_6.0,False,False,0.8419532179832458,,,
IMG_4ccf8f053eafa970,3,03_5.0,10,IMG_4856b607af778a83,3,03_3.0,False,False,0.8342419266700745,,,
IMG_5130cbc7ffaae275,3,03_5.0,1,IMG_5f1db9c269b003a0,3,03_7.0,False,False,0.8863692283630371,,,
IMG_5130cbc7ffaae275,3,03_5.0,2,IMG_814ea15230cf77ff,3,03_10.0,False,False,0.8761407732963562,,,
IMG_5130cbc7ffaae275,3,03_5.0,3,IMG_899eab175cf11e80,3,03_2.0,False,False,0.8564947843551636,,,
IMG_5130cbc7ffaae275,3,03_5.0,4,IMG_3d7bf72908e59499,3,03_3.0,False,False,0.8508166670799255,,,
IMG_5130cbc7ffaae275,3,03_5.0,5,IMG_90abd8938b874a0c,3,03_7.0,False,False,0.8507290482521057,,,
IMG_5130cbc7ffaae275,3,03_5.0,6,IMG_0c67105fef9f5e61,3,03_3.0,False,False,0.8465947508811951,,,
IMG_5130cbc7ffaae275,3,03_5.0,7,IMG_1c67b02ae9b59108,3,03_3.0,False,False,0.8397639989852905,,,
IMG_5130cbc7ffaae275,3,03_5.0,8,IMG_3181ffe87aa13433,3,03_10.0,False,False,0.8373244404792786,,,
IMG_5130cbc7ffaae275,3,03_5.0,9,IMG_aade277476cfab5c,3,03_3.0,False,False,0.8294315934181213,,,
IMG_5130cbc7ffaae275,3,03_5.0,10,IMG_0e03c96e3860a20c,3,03_3.0,False,False,0.8275752067565918,,,
IMG_39f79aba2723784d,3,03_5.0,1,IMG_3be4c95c39822645,3,03_7.0,False,False,0.9458431005477905,,,
IMG_39f79aba2723784d,3,03_5.0,2,IMG_84f7a1d69468357d,3,03_16.0,False,False,0.9334579706192017,,,
IMG_39f79aba2723784d,3,03_5.0,3,IMG_3962a1dc6c4292b4,3,03_4.0,False,False,0.9271721839904785,,,
IMG_39f79aba2723784d,3,03_5.0,4,IMG_fc68eb5adc45dcb9,3,03_10.0,False,False,0.9232593774795532,,,
IMG_39f79aba2723784d,3,03_5.0,5,IMG_a2990977479dc3b5,3,03_4.0,False,False,0.9180457592010498,,,
IMG_39f79aba2723784d,3,03_5.0,6,IMG_93581bef499b37df,3,03_2.0,False,False,0.9153644442558289,,,
IMG_39f79aba2723784d,3,03_5.0,7,IMG_53fa9fc0de5e468b,3,03_6.0,False,False,0.9147000312805176,,,
IMG_39f79aba2723784d,3,03_5.0,8,IMG_ba4f15b50f74beff,3,03_16.0,False,False,0.9117797613143921,,,
IMG_39f79aba2723784d,3,03_5.0,9,IMG_be100e1748f17ad1,3,03_10.0,False,False,0.9099830389022827,,,
IMG_39f79aba2723784d,3,03_5.0,10,IMG_d29ed2e78c8f6d25,3,03_5.0,False,True,0.907984733581543,,,
IMG_57cfc4366a136861,3,03_5.0,1,IMG_a606bdc025c9a6f7,3,03_27.0,False,False,0.8842146992683411,,,
IMG_57cfc4366a136861,3,03_5.0,2,IMG_8b18934c9a541949,3,03_5.0,False,True,0.8713873624801636,,,
IMG_57cfc4366a136861,3,03_5.0,3,IMG_90abd8938b874a0c,3,03_7.0,False,False,0.836608350276947,,,
IMG_57cfc4366a136861,3,03_5.0,4,IMG_077018732a20157b,3,03_5.0,False,True,0.8349388837814331,,,
IMG_57cfc4366a136861,3,03_5.0,5,IMG_19fc4b72ac608282,3,03_9.0,False,False,0.8239084482192993,,,
IMG_57cfc4366a136861,3,03_5.0,6,IMG_0e03c96e3860a20c,3,03_3.0,False,False,0.8197686672210693,,,
IMG_57cfc4366a136861,3,03_5.0,7,IMG_8bed067689af3d65,3,03_10.0,False,False,0.8190674781799316,,,
IMG_57cfc4366a136861,3,03_5.0,8,IMG_5f1db9c269b003a0,3,03_7.0,False,False,0.8190433979034424,,,
IMG_57cfc4366a136861,3,03_5.0,9,IMG_5130cbc7ffaae275,3,03_5.0,False,True,0.8183221817016602,,,
IMG_57cfc4366a136861,3,03_5.0,10,IMG_9e047d15e1fd2ddb,3,03_2.0,False,False,0.8059624433517456,,,
IMG_d29ed2e78c8f6d25,3,03_5.0,1,IMG_84f7a1d69468357d,3,03_16.0,False,False,0.9097229242324829,,,
IMG_d29ed2e78c8f6d25,3,03_5.0,2,IMG_39f79aba2723784d,3,03_5.0,False,True,0.907984733581543,,,
IMG_d29ed2e78c8f6d25,3,03_5.0,3,IMG_3be4c95c39822645,3,03_7.0,False,False,0.9041667580604553,,,
IMG_d29ed2e78c8f6d25,3,03_5.0,4,IMG_ba4f15b50f74beff,3,03_16.0,False,False,0.9029608368873596,,,
IMG_d29ed2e78c8f6d25,3,03_5.0,5,IMG_3962a1dc6c4292b4,3,03_4.0,False,False,0.9003115296363831,,,
IMG_d29ed2e78c8f6d25,3,03_5.0,6,IMG_be100e1748f17ad1,3,03_10.0,False,False,0.8968751430511475,,,
IMG_d29ed2e78c8f6d25,3,03_5.0,7,IMG_a2990977479dc3b5,3,03_4.0,False,False,0.8871454000473022,,,
IMG_d29ed2e78c8f6d25,3,03_5.0,8,IMG_fc68eb5adc45dcb9,3,03_10.0,False,False,0.8868610858917236,,,
IMG_d29ed2e78c8f6d25,3,03_5.0,9,IMG_09c470048aa5a620,3,03_6.0,False,False,0.8857141733169556,,,
IMG_d29ed2e78c8f6d25,3,03_5.0,10,IMG_3e828dc68c7d0898,3,03_5.0,False,True,0.8823539018630981,,,
IMG_8b18934c9a541949,3,03_5.0,1,IMG_077018732a20157b,3,03_5.0,False,True,0.9330360889434814,,,
IMG_8b18934c9a541949,3,03_5.0,2,IMG_0e03c96e3860a20c,3,03_3.0,False,False,0.8922786712646484,,,
IMG_8b18934c9a541949,3,03_5.0,3,IMG_08faeb63ca8035ce,3,03_7.0,False,False,0.8817216753959656,,,
IMG_8b18934c9a541949,3,03_5.0,4,IMG_57cfc4366a136861,3,03_5.0,False,True,0.8713873624801636,,,
IMG_8b18934c9a541949,3,03_5.0,5,IMG_90abd8938b874a0c,3,03_7.0,False,False,0.8704590201377869,,,
IMG_8b18934c9a541949,3,03_5.0,6,IMG_f6a06551b419c8d3,3,03_2.0,False,False,0.8685194849967957,,,
IMG_8b18934c9a541949,3,03_5.0,7,IMG_5f1db9c269b003a0,3,03_7.0,False,False,0.8639955520629883,,,
IMG_8b18934c9a541949,3,03_5.0,8,IMG_8bed067689af3d65,3,03_10.0,False,False,0.8638229370117188,,,
IMG_8b18934c9a541949,3,03_5.0,9,IMG_93581bef499b37df,3,03_2.0,False,False,0.8595698475837708,,,
IMG_8b18934c9a541949,3,03_5.0,10,IMG_4856b607af778a83,3,03_3.0,False,False,0.8583357930183411,,,
IMG_077018732a20157b,3,03_5.0,1,IMG_8b18934c9a541949,3,03_5.0,False,True,0.9330360889434814,,,
IMG_077018732a20157b,3,03_5.0,2,IMG_f6a06551b419c8d3,3,03_2.0,False,False,0.9081878662109375,,,
IMG_077018732a20157b,3,03_5.0,3,IMG_08faeb63ca8035ce,3,03_7.0,False,False,0.9022165536880493,,,
IMG_077018732a20157b,3,03_5.0,4,IMG_93581bef499b37df,3,03_2.0,False,False,0.8966531753540039,,,
IMG_077018732a20157b,3,03_5.0,5,IMG_0e03c96e3860a20c,3,03_3.0,False,False,0.8901806473731995,,,
IMG_077018732a20157b,3,03_5.0,6,IMG_4856b607af778a83,3,03_3.0,False,False,0.8864955902099609,,,
IMG_077018732a20157b,3,03_5.0,7,IMG_35c3d34f6a3506e8,3,03_3.0,False,False,0.877571702003479,,,
IMG_077018732a20157b,3,03_5.0,8,IMG_fd391b80928842b0,3,03_10.0,False,False,0.8743318915367126,,,
IMG_077018732a20157b,3,03_5.0,9,IMG_3d7bf72908e59499,3,03_3.0,False,False,0.8733808994293213,,,
IMG_077018732a20157b,3,03_5.0,10,IMG_5f1db9c269b003a0,3,03_7.0,False,False,0.8645105361938477,,,
IMG_4106e536034ce468,3,03_5.0,1,IMG_4b86dee50375da53,3,03_10.0,False,False,0.8933867812156677,,,
IMG_4106e536034ce468,3,03_5.0,2,IMG_959dea87d88a6be9,3,03_2.0,False,False,0.8688162565231323,,,
IMG_4106e536034ce468,3,03_5.0,3,IMG_3fff93b7a18937ff,3,03_10.0,False,False,0.8642152547836304,,,
IMG_4106e536034ce468,3,03_5.0,4,IMG_1cd9988f9d499955,3,03_10.0,False,False,0.8598763942718506,,,
IMG_4106e536034ce468,3,03_5.0,5,IMG_bec26851aca3f97d,3,03_5.0,False,True,0.8522080779075623,,,
IMG_4106e536034ce468,3,03_5.0,6,IMG_4ccf8f053eafa970,3,03_5.0,False,True,0.8507075309753418,,,
IMG_4106e536034ce468,3,03_5.0,7,IMG_33cbcc15b479c201,3,03_3.0,False,False,0.8359905481338501,,,
IMG_4106e536034ce468,3,03_5.0,8,IMG_7221598f1ce69371,3,03_10.0,False,False,0.8098422884941101,,,
IMG_4106e536034ce468,3,03_5.0,9,IMG_23eee2d344e472b9,3,03_14.0,False,False,0.8098398447036743,,,
IMG_4106e536034ce468,3,03_5.0,10,IMG_154da4f02db54fae,3,03_10.0,False,False,0.8081655502319336,,,
IMG_4346881113cb7134,3,03_5.0,1,IMG_b00cc602f340f203,3,03_10.0,False,False,0.8759562969207764,,,
IMG_4346881113cb7134,3,03_5.0,2,IMG_a3430090c4ce7a3b,3,03_2.0,False,False,0.8341624736785889,,,
IMG_4346881113cb7134,3,03_5.0,3,IMG_f0e20029fd5e8703,3,03_14.0,False,False,0.8138941526412964,,,
IMG_4346881113cb7134,3,03_5.0,4,IMG_14e79d03c1704745,3,03_19.0,False,False,0.6910817623138428,,,
IMG_4346881113cb7134,3,03_5.0,5,IMG_a2576526ef3d66cc,3,03_13.0,False,False,0.6762547492980957,,,
IMG_4346881113cb7134,3,03_5.0,6,IMG_302da20670764559,3,03_9.0,False,False,0.6583749055862427,,,
IMG_4346881113cb7134,3,03_5.0,7,IMG_102c379d7d6b4a9c,3,03_3.0,False,False,0.6572856307029724,,,
IMG_4346881113cb7134,3,03_5.0,8,IMG_db9875e2b237edd3,3,03_16.0,False,False,0.6434842348098755,,,
IMG_4346881113cb7134,3,03_5.0,9,IMG_eb1dc97cf3a61160,3,03_12.0,False,False,0.6345893740653992,,,
IMG_4346881113cb7134,3,03_5.0,10,IMG_43f6242b9c65ab2d,3,03_16.0,False,False,0.6316696405410767,,,
IMG_c6d0865e3cdbacc3,3,03_6.0,1,IMG_ea11e68134e91dfe,3,03_4.0,False,False,0.7457740306854248,,,
IMG_c6d0865e3cdbacc3,3,03_6.0,2,IMG_a9a6feb7d1d4e069,3,03_7.0,False,False,0.7442707419395447,,,
IMG_c6d0865e3cdbacc3,3,03_6.0,3,IMG_caa2f160f554a749,3,03_22.0,False,False,0.741184651851654,,,
IMG_c6d0865e3cdbacc3,3,03_6.0,4,IMG_043fc8d5cb71ffc0,3,03_7.0,False,False,0.7406944036483765,,,
IMG_c6d0865e3cdbacc3,3,03_6.0,5,IMG_f2f062b428b6acde,3,03_10.0,False,False,0.7332070469856262,,,
IMG_c6d0865e3cdbacc3,3,03_6.0,6,IMG_339d3c59aa65dfd3,3,03_7.0,False,False,0.7264738082885742,,,
IMG_c6d0865e3cdbacc3,3,03_6.0,7,IMG_bc4453d9ee311912,3,03_26.0,False,False,0.721540629863739,,,
IMG_c6d0865e3cdbacc3,3,03_6.0,8,IMG_0543681d5ed37dc7,3,03_7.0,False,False,0.7177835702896118,,,
IMG_c6d0865e3cdbacc3,3,03_6.0,9,IMG_0c67105fef9f5e61,3,03_3.0,False,False,0.7120949029922485,,,
IMG_c6d0865e3cdbacc3,3,03_6.0,10,IMG_e1bac6b4486a6ebe,3,03_30.0,False,False,0.7029886245727539,,,
IMG_03d24306c61e22a9,3,03_6.0,1,IMG_c848237760038bbf,3,03_3.0,False,False,0.8893390893936157,,,
IMG_03d24306c61e22a9,3,03_6.0,2,IMG_ba43326507a4120a,3,03_11.0,False,False,0.8659958243370056,,,
IMG_03d24306c61e22a9,3,03_6.0,3,IMG_f6a06551b419c8d3,3,03_2.0,False,False,0.8638792634010315,,,
IMG_03d24306c61e22a9,3,03_6.0,4,IMG_3a486e292583f5fd,3,03_8.0,False,False,0.8637522459030151,,,
IMG_03d24306c61e22a9,3,03_6.0,5,IMG_1aa8ecf722a1755f,3,03_4.0,False,False,0.8527311086654663,,,
IMG_03d24306c61e22a9,3,03_6.0,6,IMG_3c1c5ee868b49ff2,3,03_3.0,False,False,0.851560115814209,,,
IMG_03d24306c61e22a9,3,03_6.0,7,IMG_03955f459165fb69,3,03_4.0,False,False,0.8451585173606873,,,
IMG_03d24306c61e22a9,3,03_6.0,8,IMG_1d5206db18203ba7,3,03_19.0,False,False,0.8376486301422119,,,
IMG_03d24306c61e22a9,3,03_6.0,9,IMG_93581bef499b37df,3,03_2.0,False,False,0.8232442736625671,,,
IMG_03d24306c61e22a9,3,03_6.0,10,IMG_9935b9839e10b78b,3,03_2.0,False,False,0.8215634822845459,,,
IMG_a997a5f157a51805,3,03_6.0,1,IMG_3446737f2326b631,3,03_6.0,False,True,0.9438595175743103,,,
IMG_a997a5f157a51805,3,03_6.0,2,IMG_5ce0980d29583409,3,03_17.0,False,False,0.8246650695800781,,,
IMG_a997a5f157a51805,3,03_6.0,3,IMG_1b5b525951012d97,3,03_6.0,False,True,0.7818211913108826,,,
IMG_a997a5f157a51805,3,03_6.0,4,IMG_8ceb68df4b59d29e,3,03_6.0,False,True,0.77154541015625,,,
IMG_a997a5f157a51805,3,03_6.0,5,IMG_4362f41d356ea6e2,3,03_4.0,False,False,0.7461524605751038,,,
IMG_a997a5f157a51805,3,03_6.0,6,IMG_22c1d1571bf40f38,3,03_3.0,False,False,0.7451724410057068,,,
IMG_a997a5f157a51805,3,03_6.0,7,IMG_0c67105fef9f5e61,3,03_3.0,False,False,0.7367327213287354,,,
IMG_a997a5f157a51805,3,03_6.0,8,IMG_102c379d7d6b4a9c,3,03_3.0,False,False,0.7365596294403076,,,
IMG_a997a5f157a51805,3,03_6.0,9,IMG_bc4453d9ee311912,3,03_26.0,False,False,0.7348086833953857,,,
IMG_a997a5f157a51805,3,03_6.0,10,IMG_fd391b80928842b0,3,03_10.0,False,False,0.7257824540138245,,,
IMG_3446737f2326b631,3,03_6.0,1,IMG_a997a5f157a51805,3,03_6.0,False,True,0.9438595175743103,,,
IMG_3446737f2326b631,3,03_6.0,2,IMG_5ce0980d29583409,3,03_17.0,False,False,0.8232249021530151,,,
IMG_3446737f2326b631,3,03_6.0,3,IMG_8ceb68df4b59d29e,3,03_6.0,False,True,0.7973750233650208,,,
IMG_3446737f2326b631,3,03_6.0,4,IMG_1b5b525951012d97,3,03_6.0,False,True,0.79427170753479,,,
IMG_3446737f2326b631,3,03_6.0,5,IMG_fd391b80928842b0,3,03_10.0,False,False,0.7689405679702759,,,
IMG_3446737f2326b631,3,03_6.0,6,IMG_bd146b01a5ab5e14,3,03_3.0,False,False,0.7649776935577393,,,
IMG_3446737f2326b631,3,03_6.0,7,IMG_5ac5d19ee41e1d13,3,03_10.0,False,False,0.7631316184997559,,,
IMG_3446737f2326b631,3,03_6.0,8,IMG_4362f41d356ea6e2,3,03_4.0,False,False,0.7606489658355713,,,
IMG_3446737f2326b631,3,03_6.0,9,IMG_ddd70b9780e4c7de,3,03_15.0,False,False,0.7590664029121399,,,
IMG_3446737f2326b631,3,03_6.0,10,IMG_3be4c95c39822645,3,03_7.0,False,False,0.7491262555122375,,,
IMG_20004a5ff9493615,3,03_6.0,1,IMG_217f3610fa912f0b,3,03_6.0,False,True,0.8956621289253235,,,
IMG_20004a5ff9493615,3,03_6.0,2,IMG_8b9236cb98f368af,3,03_10.0,False,False,0.8432008028030396,,,
IMG_20004a5ff9493615,3,03_6.0,3,IMG_1aa8ecf722a1755f,3,03_4.0,False,False,0.8373905420303345,,,
IMG_20004a5ff9493615,3,03_6.0,4,IMG_1c67b02ae9b59108,3,03_3.0,False,False,0.832694411277771,,,
IMG_20004a5ff9493615,3,03_6.0,5,IMG_8ceb68df4b59d29e,3,03_6.0,False,True,0.8280929923057556,,,
IMG_20004a5ff9493615,3,03_6.0,6,IMG_3181ffe87aa13433,3,03_10.0,False,False,0.826393723487854,,,
IMG_20004a5ff9493615,3,03_6.0,7,IMG_2b7e1f460614d568,3,03_3.0,False,False,0.8256772756576538,,,
IMG_20004a5ff9493615,3,03_6.0,8,IMG_03955f459165fb69,3,03_4.0,False,False,0.8250225782394409,,,
IMG_20004a5ff9493615,3,03_6.0,9,IMG_0e03c96e3860a20c,3,03_3.0,False,False,0.8215607404708862,,,
IMG_20004a5ff9493615,3,03_6.0,10,IMG_7221598f1ce69371,3,03_10.0,False,False,0.8063748478889465,,,
IMG_217f3610fa912f0b,3,03_6.0,1,IMG_09c470048aa5a620,3,03_6.0,False,True,0.9466131925582886,,,
IMG_217f3610fa912f0b,3,03_6.0,2,IMG_1aa8ecf722a1755f,3,03_4.0,False,False,0.8971089124679565,,,
IMG_217f3610fa912f0b,3,03_6.0,3,IMG_a2990977479dc3b5,3,03_4.0,False,False,0.8958426713943481,,,
IMG_217f3610fa912f0b,3,03_6.0,4,IMG_20004a5ff9493615,3,03_6.0,False,True,0.8956621289253235,,,
IMG_217f3610fa912f0b,3,03_6.0,5,IMG_8ceb68df4b59d29e,3,03_6.0,False,True,0.8898739218711853,,,
IMG_217f3610fa912f0b,3,03_6.0,6,IMG_3e828dc68c7d0898,3,03_5.0,False,False,0.8764960765838623,,,
IMG_217f3610fa912f0b,3,03_6.0,7,IMG_03955f459165fb69,3,03_4.0,False,False,0.8733150959014893,,,
IMG_217f3610fa912f0b,3,03_6.0,8,IMG_1b5b525951012d97,3,03_6.0,False,True,0.8727138042449951,,,
IMG_217f3610fa912f0b,3,03_6.0,9,IMG_3bce13f24905ae1f,3,03_6.0,False,True,0.8686025142669678,,,
IMG_217f3610fa912f0b,3,03_6.0,10,IMG_35c3d34f6a3506e8,3,03_3.0,False,False,0.8587278127670288,,,
IMG_09c470048aa5a620,3,03_6.0,1,IMG_217f3610fa912f0b,3,03_6.0,False,True,0.9466131925582886,,,
IMG_09c470048aa5a620,3,03_6.0,2,IMG_a2990977479dc3b5,3,03_4.0,False,False,0.9207425117492676,,,
IMG_09c470048aa5a620,3,03_6.0,3,IMG_3962a1dc6c4292b4,3,03_4.0,False,False,0.9199202656745911,,,
IMG_09c470048aa5a620,3,03_6.0,4,IMG_3be4c95c39822645,3,03_7.0,False,False,0.9173988699913025,,,
IMG_09c470048aa5a620,3,03_6.0,5,IMG_be100e1748f17ad1,3,03_10.0,False,False,0.9123075604438782,,,
IMG_09c470048aa5a620,3,03_6.0,6,IMG_3e828dc68c7d0898,3,03_5.0,False,False,0.9103922843933105,,,
IMG_09c470048aa5a620,3,03_6.0,7,IMG_b741dc5a87e88d17,3,03_3.0,False,False,0.909787654876709,,,
IMG_09c470048aa5a620,3,03_6.0,8,IMG_d71fa1d9962a816c,3,03_20.0,False,False,0.9057741165161133,,,
IMG_09c470048aa5a620,3,03_6.0,9,IMG_5ac5d19ee41e1d13,3,03_10.0,False,False,0.9018713235855103,,,
IMG_09c470048aa5a620,3,03_6.0,10,IMG_fd391b80928842b0,3,03_10.0,False,False,0.8986092805862427,,,
IMG_3bce13f24905ae1f,3,03_6.0,1,IMG_53fa9fc0de5e468b,3,03_6.0,False,True,0.9122613668441772,,,
IMG_3bce13f24905ae1f,3,03_6.0,2,IMG_a2990977479dc3b5,3,03_4.0,False,False,0.8991578817367554,,,
IMG_3bce13f24905ae1f,3,03_6.0,3,IMG_ba4f15b50f74beff,3,03_16.0,False,False,0.894627571105957,,,
IMG_3bce13f24905ae1f,3,03_6.0,4,IMG_84f7a1d69468357d,3,03_16.0,False,False,0.8904532194137573,,,
IMG_3bce13f24905ae1f,3,03_6.0,5,IMG_3962a1dc6c4292b4,3,03_4.0,False,False,0.8877881169319153,,,
IMG_3bce13f24905ae1f,3,03_6.0,6,IMG_fe7f2235d9b43df5,3,03_11.0,False,False,0.8806222677230835,,,
IMG_3bce13f24905ae1f,3,03_6.0,7,IMG_bd146b01a5ab5e14,3,03_3.0,False,False,0.8798397779464722,,,
IMG_3bce13f24905ae1f,3,03_6.0,8,IMG_3e828dc68c7d0898,3,03_5.0,False,False,0.8796035051345825,,,
IMG_3bce13f24905ae1f,3,03_6.0,9,IMG_250269a43b645325,3,03_11.0,False,False,0.8705193996429443,,,
IMG_3bce13f24905ae1f,3,03_6.0,10,IMG_09c470048aa5a620,3,03_6.0,False,True,0.870296835899353,,,
IMG_53fa9fc0de5e468b,3,03_6.0,1,IMG_84f7a1d69468357d,3,03_16.0,False,False,0.9458555579185486,,,
IMG_53fa9fc0de5e468b,3,03_6.0,2,IMG_d71fa1d9962a816c,3,03_20.0,False,False,0.9287159442901611,,,
IMG_53fa9fc0de5e468b,3,03_6.0,3,IMG_5ac5d19ee41e1d13,3,03_10.0,False,False,0.9184939861297607,,,
IMG_53fa9fc0de5e468b,3,03_6.0,4,IMG_ba4f15b50f74beff,3,03_16.0,False,False,0.9178005456924438,,,
IMG_53fa9fc0de5e468b,3,03_6.0,5,IMG_56c52fd2b2f396b8,3,03_20.0,False,False,0.9147122502326965,,,
IMG_53fa9fc0de5e468b,3,03_6.0,6,IMG_39f79aba2723784d,3,03_5.0,False,False,0.9147000312805176,,,
IMG_53fa9fc0de5e468b,3,03_6.0,7,IMG_b741dc5a87e88d17,3,03_3.0,False,False,0.9128657579421997,,,
IMG_53fa9fc0de5e468b,3,03_6.0,8,IMG_3bce13f24905ae1f,3,03_6.0,False,True,0.9122613668441772,,,
IMG_53fa9fc0de5e468b,3,03_6.0,9,IMG_3962a1dc6c4292b4,3,03_4.0,False,False,0.9093679785728455,,,
IMG_53fa9fc0de5e468b,3,03_6.0,10,IMG_a2990977479dc3b5,3,03_4.0,False,False,0.9063631296157837,,,
IMG_8ceb68df4b59d29e,3,03_6.0,1,IMG_1b5b525951012d97,3,03_6.0,False,True,0.9259880781173706,,,
IMG_8ceb68df4b59d29e,3,03_6.0,2,IMG_899eab175cf11e80,3,03_2.0,False,False,0.9115692377090454,,,
IMG_8ceb68df4b59d29e,3,03_6.0,3,IMG_bd146b01a5ab5e14,3,03_3.0,False,False,0.8923233151435852,,,
IMG_8ceb68df4b59d29e,3,03_6.0,4,IMG_217f3610fa912f0b,3,03_6.0,False,True,0.8898739218711853,,,
IMG_8ceb68df4b59d29e,3,03_6.0,5,IMG_1d5206db18203ba7,3,03_19.0,False,False,0.883447527885437,,,
IMG_8ceb68df4b59d29e,3,03_6.0,6,IMG_3e828dc68c7d0898,3,03_5.0,False,False,0.8827992677688599,,,
IMG_8ceb68df4b59d29e,3,03_6.0,7,IMG_339d3c59aa65dfd3,3,03_7.0,False,False,0.8802522420883179,,,
IMG_8ceb68df4b59d29e,3,03_6.0,8,IMG_93581bef499b37df,3,03_2.0,False,False,0.8798856139183044,,,
IMG_8ceb68df4b59d29e,3,03_6.0,9,IMG_09c470048aa5a620,3,03_6.0,False,True,0.8729515671730042,,,
IMG_8ceb68df4b59d29e,3,03_6.0,10,IMG_4362f41d356ea6e2,3,03_4.0,False,False,0.8723553419113159,,,
IMG_1b5b525951012d97,3,03_6.0,1,IMG_8ceb68df4b59d29e,3,03_6.0,False,True,0.9259880781173706,,,
IMG_1b5b525951012d97,3,03_6.0,2,IMG_fd391b80928842b0,3,03_10.0,False,False,0.9136655330657959,,,
IMG_1b5b525951012d97,3,03_6.0,3,IMG_3e828dc68c7d0898,3,03_5.0,False,False,0.8957576751708984,,,
IMG_1b5b525951012d97,3,03_6.0,4,IMG_4362f41d356ea6e2,3,03_4.0,False,False,0.8927132487297058,,,
IMG_1b5b525951012d97,3,03_6.0,5,IMG_1d5206db18203ba7,3,03_19.0,False,False,0.8918764591217041,,,
IMG_1b5b525951012d97,3,03_6.0,6,IMG_09c470048aa5a620,3,03_6.0,False,True,0.885212779045105,,,
IMG_1b5b525951012d97,3,03_6.0,7,IMG_3be4c95c39822645,3,03_7.0,False,False,0.8848580121994019,,,
IMG_1b5b525951012d97,3,03_6.0,8,IMG_39f79aba2723784d,3,03_5.0,False,False,0.8813902139663696,,,
IMG_1b5b525951012d97,3,03_6.0,9,IMG_08faeb63ca8035ce,3,03_7.0,False,False,0.8759263157844543,,,
IMG_1b5b525951012d97,3,03_6.0,10,IMG_899eab175cf11e80,3,03_2.0,False,False,0.875522255897522,,,
IMG_0543681d5ed37dc7,3,03_7.0,1,IMG_043fc8d5cb71ffc0,3,03_7.0,False,True,0.8081951141357422,,,
IMG_0543681d5ed37dc7,3,03_7.0,2,IMG_a9a6feb7d1d4e069,3,03_7.0,False,True,0.7610478401184082,,,
IMG_0543681d5ed37dc7,3,03_7.0,3,IMG_ada3c7714cd970b3,3,03_19.0,False,False,0.7596142292022705,,,
IMG_0543681d5ed37dc7,3,03_7.0,4,IMG_22c1d1571bf40f38,3,03_3.0,False,False,0.7562321424484253,,,
IMG_0543681d5ed37dc7,3,03_7.0,5,IMG_102c379d7d6b4a9c,3,03_3.0,False,False,0.7475732564926147,,,
IMG_0543681d5ed37dc7,3,03_7.0,6,IMG_bc4453d9ee311912,3,03_26.0,False,False,0.7458937168121338,,,
IMG_0543681d5ed37dc7,3,03_7.0,7,IMG_0c67105fef9f5e61,3,03_3.0,False,False,0.7341848611831665,,,
IMG_0543681d5ed37dc7,3,03_7.0,8,IMG_74aa811586e07cff,3,03_10.0,False,False,0.7335891723632812,,,
IMG_0543681d5ed37dc7,3,03_7.0,9,IMG_34d871e8dadbe89a,3,03_28.0,False,False,0.7329459190368652,,,
IMG_0543681d5ed37dc7,3,03_7.0,10,IMG_37548991b9872187,3,03_26.0,False,False,0.7180269956588745,,,
IMG_f4b55c978d9b27ad,3,03_7.0,1,IMG_74aa811586e07cff,3,03_10.0,False,False,0.7771756649017334,,,
